QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
801,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,Hard,39.5981509808957,False,"array,dynamic-programming",algorithms
802,Find Eventual Safe States,find-eventual-safe-states,Medium,61.80848417532959,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
803,Bricks Falling When Hit,bricks-falling-when-hit,Hard,34.528004176009304,False,"array,union-find,matrix",algorithms
804,Unique Morse Code Words,unique-morse-code-words,Easy,82.68188288274884,False,"array,hash-table,string",algorithms
805,Split Array With Same Average,split-array-with-same-average,Hard,25.31953043584871,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
806,Number of Lines To Write String,number-of-lines-to-write-string,Easy,67.43584437086093,False,"array,string",algorithms
807,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,Medium,85.99506692902474,False,"array,greedy,matrix",algorithms
808,Soup Servings,soup-servings,Medium,54.70053137206602,False,"math,dynamic-programming,probability-and-statistics",algorithms
809,Expressive Words,expressive-words,Medium,46.154765190809506,False,"array,two-pointers,string",algorithms
810,Chalkboard XOR Game,chalkboard-xor-game,Hard,57.72233744052703,False,"array,math,bit-manipulation,brainteaser,game-theory",algorithms
811,Subdomain Visit Count,subdomain-visit-count,Medium,75.82148332462391,False,"array,hash-table,string,counting",algorithms
812,Largest Triangle Area,largest-triangle-area,Easy,60.177235494431805,False,"array,math,geometry",algorithms
813,Largest Sum of Averages,largest-sum-of-averages,Medium,53.1956526362805,False,"array,dynamic-programming,prefix-sum",algorithms
814,Binary Tree Pruning,binary-tree-pruning,Medium,72.27203263454973,False,"tree,depth-first-search,binary-tree",algorithms
815,Bus Routes,bus-routes,Hard,48.72015974087917,False,"array,hash-table,breadth-first-search",algorithms
816,Ambiguous Coordinates,ambiguous-coordinates,Medium,56.42217190115192,False,"string,backtracking",algorithms
817,Linked List Components,linked-list-components,Medium,57.15032040048407,False,"array,hash-table,linked-list",algorithms
818,Race Car,race-car,Hard,43.471100722481935,False,dynamic-programming,algorithms
819,Most Common Word,most-common-word,Easy,44.443742364884784,False,"hash-table,string,counting",algorithms
820,Short Encoding of Words,short-encoding-of-words,Medium,60.501132484561424,False,"array,hash-table,string,trie",algorithms
821,Shortest Distance to a Character,shortest-distance-to-a-character,Easy,71.32483055657573,False,"array,two-pointers,string",algorithms
822,Card Flipping Game,card-flipping-game,Medium,46.680924341739804,False,"array,hash-table",algorithms
823,Binary Trees With Factors,binary-trees-with-factors,Medium,53.02148398793315,False,"array,hash-table,dynamic-programming,sorting",algorithms
824,Goat Latin,goat-latin,Easy,67.92740820371002,False,string,algorithms
825,Friends Of Appropriate Ages,friends-of-appropriate-ages,Medium,46.44890415886286,False,"array,two-pointers,binary-search,sorting",algorithms
826,Most Profit Assigning Work,most-profit-assigning-work,Medium,45.556284120797756,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
827,Making A Large Island,making-a-large-island,Hard,45.962897442931876,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
828,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,Hard,51.97484528773014,False,"hash-table,string,dynamic-programming",algorithms
829,Consecutive Numbers Sum,consecutive-numbers-sum,Hard,41.669313249550086,False,"math,enumeration",algorithms
830,Positions of Large Groups,positions-of-large-groups,Easy,52.019747604580516,False,string,algorithms
831,Masking Personal Information,masking-personal-information,Medium,48.08757795562217,False,string,algorithms
832,Flipping an Image,flipping-an-image,Easy,81.368035114898,False,"array,two-pointers,matrix,simulation",algorithms
833,Find And Replace in String,find-and-replace-in-string,Medium,53.48230218126615,False,"array,string,sorting",algorithms
834,Sum of Distances in Tree,sum-of-distances-in-tree,Hard,59.272132075090425,False,"dynamic-programming,tree,depth-first-search,graph",algorithms
835,Image Overlap,image-overlap,Medium,63.71092605766414,False,"array,matrix",algorithms
836,Rectangle Overlap,rectangle-overlap,Easy,44.33106950846124,False,"math,geometry",algorithms
837,New 21 Game,new-21-game,Medium,45.12282126031711,False,"math,dynamic-programming,sliding-window,probability-and-statistics",algorithms
838,Push Dominoes,push-dominoes,Medium,57.08176572057333,False,"two-pointers,string,dynamic-programming",algorithms
839,Similar String Groups,similar-string-groups,Hard,54.615792414712075,False,"array,hash-table,string,depth-first-search,breadth-first-search,union-find",algorithms
840,Magic Squares In Grid,magic-squares-in-grid,Medium,38.79066847996652,False,"array,math,matrix",algorithms
841,Keys and Rooms,keys-and-rooms,Medium,72.27605406480285,False,"depth-first-search,breadth-first-search,graph",algorithms
842,Split Array into Fibonacci Sequence,split-array-into-fibonacci-sequence,Medium,38.765822784810126,False,"string,backtracking",algorithms
843,Guess the Word,guess-the-word,Hard,40.087991643121725,False,"array,math,string,interactive,game-theory",algorithms
844,Backspace String Compare,backspace-string-compare,Easy,49.05638217580827,False,"two-pointers,string,stack,simulation",algorithms
845,Longest Mountain in Array,longest-mountain-in-array,Medium,40.22127412919228,False,"array,two-pointers,dynamic-programming,enumeration",algorithms
846,Hand of Straights,hand-of-straights,Medium,55.936483328048105,False,"array,hash-table,greedy,sorting",algorithms
847,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,Hard,65.96039164089332,False,"dynamic-programming,bit-manipulation,breadth-first-search,graph,bitmask",algorithms
848,Shifting Letters,shifting-letters,Medium,44.83234955546303,False,"array,string",algorithms
849,Maximize Distance to Closest Person,maximize-distance-to-closest-person,Medium,47.85464226050082,False,array,algorithms
850,Rectangle Area II,rectangle-area-ii,Hard,54.08356010885225,False,"array,segment-tree,line-sweep,ordered-set",algorithms
851,Loud and Rich,loud-and-rich,Medium,58.81586930464508,False,"array,depth-first-search,graph,topological-sort",algorithms
852,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,Medium,68.72922736426497,False,"array,binary-search",algorithms
853,Car Fleet,car-fleet,Medium,50.38540016541224,False,"array,stack,sorting,monotonic-stack",algorithms
854,K-Similar Strings,k-similar-strings,Hard,39.83855563310436,False,"string,breadth-first-search",algorithms
855,Exam Room,exam-room,Medium,43.272182759451,False,"design,heap-priority-queue,ordered-set",algorithms
856,Score of Parentheses,score-of-parentheses,Medium,64.3429252817963,False,"string,stack",algorithms
857,Minimum Cost to Hire K Workers,minimum-cost-to-hire-k-workers,Hard,52.7346313716911,False,"array,greedy,sorting,heap-priority-queue",algorithms
858,Mirror Reflection,mirror-reflection,Medium,62.723161731873056,False,"math,geometry,number-theory",algorithms
859,Buddy Strings,buddy-strings,Easy,32.88071274646893,False,"hash-table,string",algorithms
860,Lemonade Change,lemonade-change,Easy,53.076336968427064,False,"array,greedy",algorithms
861,Score After Flipping Matrix,score-after-flipping-matrix,Medium,74.95425396877731,False,"array,greedy,bit-manipulation,matrix",algorithms
862,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,Hard,25.937448416906108,False,"array,binary-search,queue,sliding-window,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
863,All Nodes Distance K in Binary Tree,all-nodes-distance-k-in-binary-tree,Medium,64.09657193506922,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
864,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,Hard,53.96888407102616,False,"array,bit-manipulation,breadth-first-search,matrix",algorithms
865,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,Medium,69.74101597160603,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
866,Prime Palindrome,prime-palindrome,Medium,25.854568581725673,False,math,algorithms
867,Transpose Matrix,transpose-matrix,Easy,66.08457963056618,False,"array,matrix,simulation",algorithms
868,Binary Gap,binary-gap,Easy,62.823715546673334,False,bit-manipulation,algorithms
869,Reordered Power of 2,reordered-power-of-2,Medium,62.97070171622225,False,"math,sorting,counting,enumeration",algorithms
870,Advantage Shuffle,advantage-shuffle,Medium,52.16199681879359,False,"array,two-pointers,greedy,sorting",algorithms
871,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,Hard,39.819521212738444,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
872,Leaf-Similar Trees,leaf-similar-trees,Easy,67.89590373509272,False,"tree,depth-first-search,binary-tree",algorithms
873,Length of Longest Fibonacci Subsequence,length-of-longest-fibonacci-subsequence,Medium,48.14133294594289,False,"array,hash-table,dynamic-programming",algorithms
874,Walking Robot Simulation,walking-robot-simulation,Medium,39.49775656422154,False,"array,simulation",algorithms
875,Koko Eating Bananas,koko-eating-bananas,Medium,49.53857660837931,False,"array,binary-search",algorithms
876,Middle of the Linked List,middle-of-the-linked-list,Easy,76.77750249667847,False,"linked-list,two-pointers",algorithms
877,Stone Game,stone-game,Medium,70.29737058690442,False,"array,math,dynamic-programming,game-theory",algorithms
878,Nth Magical Number,nth-magical-number,Hard,35.26553106212425,False,"math,binary-search",algorithms
879,Profitable Schemes,profitable-schemes,Hard,48.72101865484492,False,"array,dynamic-programming",algorithms
880,Decoded String at Index,decoded-string-at-index,Medium,36.54501197316115,False,"string,stack",algorithms
881,Boats to Save People,boats-to-save-people,Medium,56.262136931617356,False,"array,two-pointers,greedy,sorting",algorithms
882,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,Hard,49.980464171290144,False,"graph,heap-priority-queue,shortest-path",algorithms
883,Projection Area of 3D Shapes,projection-area-of-3d-shapes,Easy,71.94557558406181,False,"array,math,geometry,matrix",algorithms
884,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,Easy,66.74975126440593,False,"hash-table,string",algorithms
885,Spiral Matrix III,spiral-matrix-iii,Medium,74.12062325776252,False,"array,matrix,simulation",algorithms
886,Possible Bipartition,possible-bipartition,Medium,50.312792082250354,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
887,Super Egg Drop,super-egg-drop,Hard,27.41023675904637,False,"math,binary-search,dynamic-programming",algorithms
888,Fair Candy Swap,fair-candy-swap,Easy,61.16520333606391,False,"array,hash-table,binary-search,sorting",algorithms
889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,Medium,71.25737353274147,False,"array,hash-table,divide-and-conquer,tree,binary-tree",algorithms
890,Find and Replace Pattern,find-and-replace-pattern,Medium,77.09112388000712,False,"array,hash-table,string",algorithms
891,Sum of Subsequence Widths,sum-of-subsequence-widths,Hard,37.26655507701567,False,"array,math,sorting",algorithms
892,Surface Area of 3D Shapes,surface-area-of-3d-shapes,Easy,65.01936456197535,False,"array,math,geometry,matrix",algorithms
893,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,Medium,71.35175481355105,False,"array,hash-table,string",algorithms
894,All Possible Full Binary Trees,all-possible-full-binary-trees,Medium,82.75382888340512,False,"dynamic-programming,tree,recursion,memoization,binary-tree",algorithms
895,Maximum Frequency Stack,maximum-frequency-stack,Hard,66.47994328635882,False,"hash-table,stack,design,ordered-set",algorithms
896,Monotonic Array,monotonic-array,Easy,61.079987647658825,False,array,algorithms
897,Increasing Order Search Tree,increasing-order-search-tree,Easy,78.27451880358477,False,"stack,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
898,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium,38.18792022922113,False,"array,dynamic-programming,bit-manipulation",algorithms
899,Orderly Queue,orderly-queue,Hard,65.98161858565228,False,"math,string,sorting",algorithms
900,RLE Iterator,rle-iterator,Medium,59.436076463603,False,"array,design,counting,iterator",algorithms
901,Online Stock Span,online-stock-span,Medium,65.55346140975927,False,"stack,design,monotonic-stack,data-stream",algorithms
902,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,Hard,42.16153891637266,False,"array,math,string,binary-search,dynamic-programming",algorithms
903,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,Hard,57.5661499921716,False,"string,dynamic-programming,prefix-sum",algorithms
904,Fruit Into Baskets,fruit-into-baskets,Medium,43.82570588947045,False,"array,hash-table,sliding-window",algorithms
905,Sort Array By Parity,sort-array-by-parity,Easy,76.24149079093469,False,"array,two-pointers,sorting",algorithms
906,Super Palindromes,super-palindromes,Hard,38.882789366869616,False,"math,enumeration",algorithms
907,Sum of Subarray Minimums,sum-of-subarray-minimums,Medium,35.172449894324956,False,"array,dynamic-programming,stack,monotonic-stack",algorithms
