problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Find All Lonely Numbers in the Array_value,../data/formatted/buggy_codes/Find All Lonely Numbers in the Array_value.java,../data/formatted/correct_codes/Find All Lonely Numbers in the Array.java,../data/formatted/debugged_codes_f_n/Find All Lonely Numbers in the Array_value.java,value,,,,,0.8912890726999865,0.9039776105027609,0.012688537802774458
Find All Numbers Disappeared in an Array_condition,../data/formatted/buggy_codes/Find All Numbers Disappeared in an Array_condition.java,../data/formatted/correct_codes/Find All Numbers Disappeared in an Array.java,../data/formatted/debugged_codes_f_n/Find All Numbers Disappeared in an Array_condition.java,condition,,,,,0.903115545366172,0.9234227310326542,0.020307185666482153
Find All People With Secret_index,../data/formatted/buggy_codes/Find All People With Secret_index.java,../data/formatted/correct_codes/Find All People With Secret.java,../data/formatted/debugged_codes_f_n/Find All People With Secret_index.java,index,,,,,0.9034912760026871,0.4264582862702597,-0.47703298973242736
Find All Possible Recipes from Given Supplies_index,../data/formatted/buggy_codes/Find All Possible Recipes from Given Supplies_index.java,../data/formatted/correct_codes/Find All Possible Recipes from Given Supplies.java,../data/formatted/debugged_codes_f_n/Find All Possible Recipes from Given Supplies_index.java,index,,,,,0.9102710873669472,0.9117367175214132,0.001465630154465991
Find And Replace in String_operation,../data/formatted/buggy_codes/Find And Replace in String_operation.java,../data/formatted/correct_codes/Find And Replace in String.java,../data/formatted/debugged_codes_f_n/Find And Replace in String_operation.java,operation,,,,,0.9164457335012416,0.8675496537875986,-0.04889607971364296
Find and Replace Pattern_value,../data/formatted/buggy_codes/Find and Replace Pattern_value.java,../data/formatted/correct_codes/Find and Replace Pattern.java,../data/formatted/debugged_codes_f_n/Find and Replace Pattern_value.java,value,,,,,0.9028566000411151,0.9200544217501688,0.017197821709053707
Find Array Given Subset Sums_nobug,../data/formatted/buggy_codes/Find Array Given Subset Sums_nobug.java,../data/formatted/correct_codes/Find Array Given Subset Sums.java,../data/formatted/debugged_codes_f_n/Find Array Given Subset Sums_nobug.java,nobug,,,,,0.9471383986551565,0.9471383986551565,0.0
Find Bottom Left Tree Value_character,../data/formatted/buggy_codes/Find Bottom Left Tree Value_character.java,../data/formatted/correct_codes/Find Bottom Left Tree Value.java,../data/formatted/debugged_codes_f_n/Find Bottom Left Tree Value_character.java,character,,,,,0.8401827281977867,0.8550067040808073,0.014823975883020535
Find Closest Number to Zero_nobug,../data/formatted/buggy_codes/Find Closest Number to Zero_nobug.java,../data/formatted/correct_codes/Find Closest Number to Zero.java,../data/formatted/debugged_codes_f_n/Find Closest Number to Zero_nobug.java,nobug,,,,,0.9132555232556654,0.8781804123107881,-0.03507511094487725
Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value,../data/formatted/buggy_codes/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value.java,../data/formatted/correct_codes/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree.java,../data/formatted/debugged_codes_f_n/Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree_value.java,value,,,,,0.8943879329573756,0.7714346219976655,-0.12295331095971007
Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition,../data/formatted/buggy_codes/Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition.java,../data/formatted/correct_codes/Find Critical and PseudoCritical Edges in Minimum Spanning Tree.java,../data/formatted/debugged_codes_f_n/Find Critical and PseudoCritical Edges in Minimum Spanning Tree_condition.java,condition,,,,,0.9207188217880686,0.889181469574607,-0.031537352213461656
Find Duplicate Subtrees_nobug,../data/formatted/buggy_codes/Find Duplicate Subtrees_nobug.java,../data/formatted/correct_codes/Find Duplicate Subtrees.java,../data/formatted/debugged_codes_f_n/Find Duplicate Subtrees_nobug.java,nobug,,,,,0.8868484477060529,0.8661699095424543,-0.020678538163598548
Find Elements in a Contaminated Binary Tree_condition,../data/formatted/buggy_codes/Find Elements in a Contaminated Binary Tree_condition.java,../data/formatted/correct_codes/Find Elements in a Contaminated Binary Tree.java,../data/formatted/debugged_codes_f_n/Find Elements in a Contaminated Binary Tree_condition.java,condition,,,,,0.8855589763729895,0.8858282657062131,0.00026928933322356574
Find Eventual Safe States_condition,../data/formatted/buggy_codes/Find Eventual Safe States_condition.java,../data/formatted/correct_codes/Find Eventual Safe States.java,../data/formatted/debugged_codes_f_n/Find Eventual Safe States_condition.java,condition,,,,,0.9246015708069633,0.9391550517334032,0.014553480926439932
Find First and Last Position of Element in Sorted Array_condition,../data/formatted/buggy_codes/Find First and Last Position of Element in Sorted Array_condition.java,../data/formatted/correct_codes/Find First and Last Position of Element in Sorted Array.java,../data/formatted/debugged_codes_f_n/Find First and Last Position of Element in Sorted Array_condition.java,condition,,,,,0.9283807856443488,0.9128773459989448,-0.015503439645404016
Find First Palindromic String in the Array_nobug,../data/formatted/buggy_codes/Find First Palindromic String in the Array_nobug.java,../data/formatted/correct_codes/Find First Palindromic String in the Array.java,../data/formatted/debugged_codes_f_n/Find First Palindromic String in the Array_nobug.java,nobug,,,,,0.8454865980759988,0.826454051946662,-0.019032546129336803
Find Good Days to Rob the Bank_operation,../data/formatted/buggy_codes/Find Good Days to Rob the Bank_operation.java,../data/formatted/correct_codes/Find Good Days to Rob the Bank.java,../data/formatted/debugged_codes_f_n/Find Good Days to Rob the Bank_operation.java,operation,,,,,0.9211890980131089,0.9028632434054897,-0.018325854607619152
Find Greatest Common Divisor of Array_operation,../data/formatted/buggy_codes/Find Greatest Common Divisor of Array_operation.java,../data/formatted/correct_codes/Find Greatest Common Divisor of Array.java,../data/formatted/debugged_codes_f_n/Find Greatest Common Divisor of Array_operation.java,operation,,,,,0.8420754341907204,0.8846768157359398,0.04260138154521942
Find in Mountain Array_nobug,../data/formatted/buggy_codes/Find in Mountain Array_nobug.java,../data/formatted/correct_codes/Find in Mountain Array.java,../data/formatted/debugged_codes_f_n/Find in Mountain Array_nobug.java,nobug,,,,,0.9322766925494734,0.7267497442078792,-0.20552694834159424
Find K Closest Elements_condition,../data/formatted/buggy_codes/Find K Closest Elements_condition.java,../data/formatted/correct_codes/Find K Closest Elements.java,../data/formatted/debugged_codes_f_n/Find K Closest Elements_condition.java,condition,,,,,0.8877076322012335,0.8850385036096401,-0.002669128591593406
Find K Pairs with Smallest Sums_index,../data/formatted/buggy_codes/Find K Pairs with Smallest Sums_index.java,../data/formatted/correct_codes/Find K Pairs with Smallest Sums.java,../data/formatted/debugged_codes_f_n/Find K Pairs with Smallest Sums_index.java,index,,,,,0.9106963646739693,0.9281537874153319,0.017457422741362638
Find K-th Smallest Pair Distance_nobug,../data/formatted/buggy_codes/Find K-th Smallest Pair Distance_nobug.java,../data/formatted/correct_codes/Find K-th Smallest Pair Distance.java,../data/formatted/debugged_codes_f_n/Find K-th Smallest Pair Distance_nobug.java,nobug,,,,,0.9191694497645586,0.4096053675491602,-0.5095640822153984
Find Kth Bit in Nth Binary String_condition,../data/formatted/buggy_codes/Find Kth Bit in Nth Binary String_condition.java,../data/formatted/correct_codes/Find Kth Bit in Nth Binary String.java,../data/formatted/debugged_codes_f_n/Find Kth Bit in Nth Binary String_condition.java,condition,,,,,0.9001023829226945,0.9001023829226945,0.0
Find Kth Largest XOR Coordinate Value_operation,../data/formatted/buggy_codes/Find Kth Largest XOR Coordinate Value_operation.java,../data/formatted/correct_codes/Find Kth Largest XOR Coordinate Value.java,../data/formatted/debugged_codes_f_n/Find Kth Largest XOR Coordinate Value_operation.java,operation,,,,,0.9411239608052376,0.9277188917186765,-0.013405069086561139
Find Largest Value in Each Tree Row_value,../data/formatted/buggy_codes/Find Largest Value in Each Tree Row_value.java,../data/formatted/correct_codes/Find Largest Value in Each Tree Row.java,../data/formatted/debugged_codes_f_n/Find Largest Value in Each Tree Row_value.java,value,,,,,0.917445896014968,0.917445896014968,0.0
Find Latest Group of Size M_operation,../data/formatted/buggy_codes/Find Latest Group of Size M_operation.java,../data/formatted/correct_codes/Find Latest Group of Size M.java,../data/formatted/debugged_codes_f_n/Find Latest Group of Size M_operation.java,operation,,,,,0.9178818072060045,0.9065756721100506,-0.011306135095953906
Find Longest Awesome Substring_value,../data/formatted/buggy_codes/Find Longest Awesome Substring_value.java,../data/formatted/correct_codes/Find Longest Awesome Substring.java,../data/formatted/debugged_codes_f_n/Find Longest Awesome Substring_value.java,value,,,,,0.9236988571821337,0.9301672110985749,0.006468353916441183
Find Lucky Integer in an Array_nobug,../data/formatted/buggy_codes/Find Lucky Integer in an Array_nobug.java,../data/formatted/correct_codes/Find Lucky Integer in an Array.java,../data/formatted/debugged_codes_f_n/Find Lucky Integer in an Array_nobug.java,nobug,,,,,0.916168158398157,0.8414969913017524,-0.07467116709640464
Find Maximum Number of String Pairs_operation,../data/formatted/buggy_codes/Find Maximum Number of String Pairs_operation.java,../data/formatted/correct_codes/Find Maximum Number of String Pairs.java,../data/formatted/debugged_codes_f_n/Find Maximum Number of String Pairs_operation.java,operation,,,,,0.8856158003813084,0.8392083759403848,-0.046407424440923606
Find Median from Data Stream_condition,../data/formatted/buggy_codes/Find Median from Data Stream_condition.java,../data/formatted/correct_codes/Find Median from Data Stream.java,../data/formatted/debugged_codes_f_n/Find Median from Data Stream_condition.java,condition,,,,,0.8720467771087497,0.4809963135440846,-0.39105046356466505
Find Minimum in Rotated Sorted Array II_condition,../data/formatted/buggy_codes/Find Minimum in Rotated Sorted Array II_condition.java,../data/formatted/correct_codes/Find Minimum in Rotated Sorted Array II.java,../data/formatted/debugged_codes_f_n/Find Minimum in Rotated Sorted Array II_condition.java,condition,,,,,0.9126533589783389,0.9265505693749483,0.013897210396609405
Find Minimum in Rotated Sorted Array_value,../data/formatted/buggy_codes/Find Minimum in Rotated Sorted Array_value.java,../data/formatted/correct_codes/Find Minimum in Rotated Sorted Array.java,../data/formatted/debugged_codes_f_n/Find Minimum in Rotated Sorted Array_value.java,value,,,,,0.8918345437464704,0.829478404020042,-0.062356139726428395
Find Minimum Time to Finish All Jobs_value,../data/formatted/buggy_codes/Find Minimum Time to Finish All Jobs_value.java,../data/formatted/correct_codes/Find Minimum Time to Finish All Jobs.java,../data/formatted/debugged_codes_f_n/Find Minimum Time to Finish All Jobs_value.java,value,,,,,0.8830301949146527,0.9141473116246885,0.031117116710035808
Find Missing Observations_operation,../data/formatted/buggy_codes/Find Missing Observations_operation.java,../data/formatted/correct_codes/Find Missing Observations.java,../data/formatted/debugged_codes_f_n/Find Missing Observations_operation.java,operation,,,,,0.9452593128098965,0.20326129843542912,-0.7419980143744673
Find Mode in Binary Search Tree_index,../data/formatted/buggy_codes/Find Mode in Binary Search Tree_index.java,../data/formatted/correct_codes/Find Mode in Binary Search Tree.java,../data/formatted/debugged_codes_f_n/Find Mode in Binary Search Tree_index.java,index,,,,,0.8822246766949654,0.7761543972377091,-0.10607027945725633
Find N Unique Integers Sum up to Zero_condition,../data/formatted/buggy_codes/Find N Unique Integers Sum up to Zero_condition.java,../data/formatted/correct_codes/Find N Unique Integers Sum up to Zero.java,../data/formatted/debugged_codes_f_n/Find N Unique Integers Sum up to Zero_condition.java,condition,,,,,0.8951188709914962,0.8542671827381584,-0.04085168825333785
Find Nearest Point That Has the Same X or Y Coordinate_condition,../data/formatted/buggy_codes/Find Nearest Point That Has the Same X or Y Coordinate_condition.java,../data/formatted/correct_codes/Find Nearest Point That Has the Same X or Y Coordinate.java,../data/formatted/debugged_codes_f_n/Find Nearest Point That Has the Same X or Y Coordinate_condition.java,condition,,,,,0.9140444683526534,0.9108618895599181,-0.0031825787927353133
Find Numbers with Even Number of Digits_nobug,../data/formatted/buggy_codes/Find Numbers with Even Number of Digits_nobug.java,../data/formatted/correct_codes/Find Numbers with Even Number of Digits.java,../data/formatted/debugged_codes_f_n/Find Numbers with Even Number of Digits_nobug.java,nobug,,,,,0.9296651794020807,0.9296651794020807,0.0
Find Original Array From Doubled Array_condition,../data/formatted/buggy_codes/Find Original Array From Doubled Array_condition.java,../data/formatted/correct_codes/Find Original Array From Doubled Array.java,../data/formatted/debugged_codes_f_n/Find Original Array From Doubled Array_condition.java,condition,,,,,0.9147896310471288,0.9147896310471288,0.0
Find Palindrome With Fixed Length_condition,../data/formatted/buggy_codes/Find Palindrome With Fixed Length_condition.java,../data/formatted/correct_codes/Find Palindrome With Fixed Length.java,../data/formatted/debugged_codes_f_n/Find Palindrome With Fixed Length_condition.java,condition,,,,,0.9389553377369085,0.8832121344619565,-0.05574320327495208
